country,id,notam_id,fir,from_utc,to_utc,lat,lon,radius_nm,qcode,raw
Germany,107699914582134486,B111/2026,EDWW,2026-03-07T00:00:00Z,2026-06-04T23:59:00Z,52.21666666666667,14.116666666666667,1,QWOLW,B0111/26 NOTAMN  Q) EDWW/QWOLW/IV/M  /W /000/999/5213N01407E001  A) EDWW B) 2603070000 C) 2606042359  E) LASER ACTIVITIES 0.5NM RADIUS CENTERED ON 521231N 0140718E  LINDENBERG (23.6NM ENE KLASDORF DVOR/DME KLF) .  F) GND G) UNL    CREATED: 02 MAR 2026 10:55  SOURCE: EUECYIYN
Germany,107699914783460550,B123/2026,EDGG,2026-04-01T00:00:00Z,2026-06-30T22:00:00Z,52.25,7.983333333333333,1,QWOLW,B0123/26 NOTAMN  Q) EDGG/QWOLW/IV/M  /W /000/999/5215N00759E001  A) EDGG B) 2604010000 C) 2606302200  D) DAILY SS PLUS30 - 2200  E) LASER ACTIVITIES/SKYBEAMER RADIUS 0.5NM CENTERED ON 521511N  0075914E  OSNABRUECK (8.9NM NE MUENSTER/OSNABRUECK NDB MYN)  F) GND G) UNL    CREATED: 04 MAR 2026 08:19  SOURCE: EUECYIYN
Puerto Rico,107681771718027058,A56/2025,TJZS,2025-05-21T13:05:00Z,,,,,QPDXX,A0056/25 NOTAMN  Q) TJZS/QPDXX////000/999/  A) TJZS  B) 2505211305  C) PERM  E) TJSJ ACONY THREE DEPARTURE: AIRCRAFT SHALL FLY DIRECT TO NEXT FIX  ON FLIGHT PLAN AFTER PALDE AND THEN AS FILED.  F) SFC  G) UNL    CREATED: 21 MAY 2025 13:16  SOURCE: TJZS
Portugal (Madeira and Acores),107699395478535662,A1938/2026,LPPO,2026-04-07T21:57:00Z,2026-07-06T23:59:00Z,38.766666666666666,-27.083333333333332,5,QWZLW,A1938/26 NOTAMN  Q) LPPO/QWZLW/IV/M  /AW/000/999/3846N02705W005  A) LPLA B) 2604072157 C) 2607062359  E) FIREWORKS MAY OCCUR IN THE VICINITY OF THE AERODROME. USE CAUTION  OVERFLYING POPULATED AREAS.  F) SFC G) UNL    CREATED: 07 APR 2026 21:57  SOURCE: EUECYIYN
Qatar,107699373651479653,A637/2026,OTDF,2026-03-30T07:03:00Z,2026-06-30T14:00:00Z,24.75,51.0,11,QRDCA,"A0637/26 NOTAMR A0516/26  Q) OTDF/QRDCA/IV/BO/W/000/999/2445N05100E011  A) OTDF B) 2603300703 C) 2606301400  D) MAR 30 0703-1400, MAR 31 0300-1400, APR 01-30 0300-1400, MAY 01-31  0300-1400, JUN 01-30 0300-1400  E) DANGER AREA OTD1 UPPER LIMIT RAISED TO UNL.  REF TO QATAR AIP ENR 5.1.  F) SFC G) UNL    CREATED: 30 MAR 2026 07:01  SOURCE: OTNOYNYX"
Republic of Korea,107701026760993329,D866/2026,RKRR,2026-05-30T21:00:00Z,2026-06-21T09:00:00Z,35.6,129.08333333333334,3,QRDCA,"D0866/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/020/3536N12905E003  A) RKRR B) 2605302100 C) 2606210900  D) MAY 30 2100-31 0900, JUN 05 2100-2359, 06 0000-0900 2100-2359, 07   0000-0900, 12 2100-2359, 13 0000-0900 2100-2359, 14 0000-0900, 19   2100-2359, 20 0000-0900 2100-2359, 21 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 2.2NM CENTERED ON 353623N1290438E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 2000FT AGL    CREATED: 14 APR 2026 08:38  SOURCE: RKRRYNYX"
Republic of Korea,107701026861656625,D872/2026,RKRR,2026-04-14T09:13:00Z,2026-05-31T12:00:00Z,36.36666666666667,127.18333333333334,1,QRDCA,"D0872/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/005/3622N12711E001  A) RKRR B) 2604140913 C) 2605311200  D) APR 14 0913-1200 2100-2359, 15-30 0000-1200 2100-2359, MAY 01-30   0000-1200 2100-2359, 31 0000-1200  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 0.9NM CENTERED ON 362138N1271041E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 492FT AGL    CREATED: 14 APR 2026 09:17  SOURCE: RKRRYNYX"
Republic of Korea,107701025989241393,D820/2026,RKRR,2026-04-10T01:00:00Z,2026-07-05T09:00:00Z,37.55,129.06666666666666,2,QRDCA,D0820/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/050/3733N12904E002  A) RKRR B) 2604100100 C) 2607050900  D) 0100-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1NM CENTERED ON 373236N1290413E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 4920FT AGL    CREATED: 10 APR 2026 00:32  SOURCE: RKRRYNYX
Republic of Korea,107701025855023665,D812/2026,RKRR,2026-04-09T20:00:00Z,2026-06-01T10:00:00Z,37.45,129.16666666666666,1,QRDCA,D0812/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/016/3727N12910E001  A) RKRR B) 2604092000 C) 2606011000  D) 2000-1000  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 0.38NM CENTERED ON 372712N1290942E    RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 1600FT AMSL    CREATED: 09 APR 2026 09:15  SOURCE: RKRRYNYX
Republic of Korea,107701025922132529,D816/2026,RKRR,2026-04-10T01:00:00Z,2026-07-05T09:00:00Z,37.61666666666667,129.05,2,QRDCA,D0816/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/050/3737N12903E002  A) RKRR B) 2604100100 C) 2607050900  D) 0100-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1NM CENTERED ON 373715N1290312E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 4920FT AGL    CREATED: 10 APR 2026 00:28  SOURCE: RKRRYNYX
Republic of Korea,107701025955686961,D818/2026,RKRR,2026-04-10T01:00:00Z,2026-07-05T09:00:00Z,37.583333333333336,129.11666666666667,2,QRDCA,D0818/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/050/3735N12907E002  A) RKRR B) 2604100100 C) 2607050900  D) 0100-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1NM CENTERED ON 373436N1290654E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 4920FT AGL    CREATED: 10 APR 2026 00:30  SOURCE: RKRRYNYX
Republic of Korea,107701021090294321,D528/2026,RKRR,2026-05-31T04:00:00Z,2026-05-31T05:00:00Z,35.2,128.6,2,QRDCA,D0528/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/017/3512N12836E002  A) RKRR B) 2605310400 C) 2605310500  E) TEMPO DANGER AREA ACT AS FLW  AREA BOUNDED BY THE FOLLOWING  351206N1283548E-351154N1283559E-351203N1283611E-351212N1283600E-35120  6N1283548E  RMK : THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 1640FT AMSL  CREATED: 11 MAR 2026 06:26  SOURCE: RKRRYNYX
Republic of Korea,107701021560056369,D556/2026,RKRR,2026-03-31T22:00:00Z,2026-06-30T09:00:00Z,36.25,126.91666666666667,2,QRDCA,D0556/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/005/3615N12655E002  A) RKRR B) 2603312200 C) 2606300900  D) 2200-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1NM CENTERED ON 361520N1265520E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 500FT AGL    CREATED: 17 MAR 2026 06:49  SOURCE: RKRRYNYX
Republic of Korea,107701023774648881,D688/2026,RKRR,2026-05-11T00:00:00Z,2026-06-30T09:00:00Z,35.766666666666666,126.6,1,QRDCA,D0688/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/010/3546N12636E001  A) RKRR B) 2605110000 C) 2606300900  D) 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 0.5NM CENTERED ON 354535N1263614E  RMK : THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 990FT AGL    CREATED: 02 APR 2026 01:43  SOURCE: RKRRYNYX
Republic of Korea,107701023137114673,D650/2026,RKRR,2026-03-26T00:00:00Z,2026-06-18T09:00:00Z,34.7,127.18333333333334,3,QRDCA,D0650/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/020/3442N12711E003  A) RKRR B) 2603260000 C) 2606180900  D) 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 2.8NM CENTERED ON 344146N1271114E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 2000FT AGL    CREATED: 25 MAR 2026 04:37  SOURCE: RKRRYNYX
Republic of Korea,107701023103560241,D648/2026,RKRR,2026-03-26T00:00:00Z,2026-06-18T09:00:00Z,34.65,127.2,6,QRDCA,D0648/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/020/3439N12712E006  A) RKRR B) 2603260000 C) 2606180900  D) 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 5NM CENTERED ON 343858N1271148E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 2000FT AGL    CREATED: 25 MAR 2026 04:36  SOURCE: RKRRYNYX
Republic of Korea,107701020251433521,D478/2026,RKRR,2026-03-06T02:18:00Z,2026-06-05T14:00:00Z,37.15,127.31666666666666,2,QRDCA,"D0478/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/010/3709N12719E002  A) RKRR B) 2603060218 C) 2606051400  D) MAR 06 0218-1400 2100-2359, 07-31 0000-1400 2100-2359, APR 01-30   0000-1400 2100-2359, MAY 01-31 0000-1400 2100-2359, JUN 01-04   0000-1400 2100-2359, 05 0000-1400  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1.07NM CENTERED ON 370905N1271906E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 984FT AGL    CREATED: 06 MAR 2026 02:20  SOURCE: RKRRYNYX"
Republic of Korea,107701018674375217,D384/2026,RKRR,2026-02-28T21:00:00Z,2026-05-31T09:00:00Z,35.4,128.8,3,QRDCA,D0384/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/010/3524N12848E003  A) RKRR B) 2602282100 C) 2605310900  D) 2100-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 2.7NM CENTERED ON 352426N1284734E  RMK : THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 985FT AMSL    CREATED: 23 FEB 2026 12:23  SOURCE: RKRRYNYX
Republic of Korea,107701025938909745,D817/2026,RKRR,2026-04-10T01:00:00Z,2026-07-05T09:00:00Z,37.6,129.08333333333334,2,QRDCA,D0817/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/050/3736N12905E002  A) RKRR B) 2604100100 C) 2607050900  D) 0100-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1NM CENTERED ON 373551N1290455E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 4920FT AGL    CREATED: 10 APR 2026 00:29  SOURCE: RKRRYNYX
Republic of Korea,107701026744216113,D865/2026,RKRR,2026-05-08T21:00:00Z,2026-05-30T09:00:00Z,35.6,129.08333333333334,3,QRDCA,"D0865/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/020/3536N12905E003  A) RKRR B) 2605082100 C) 2605300900  D) 08 2100-2359, 09 0000-0900 2100-2359, 10 0000-0900, 15 2100-2359,   16 0000-0900 2100-2359, 17 0000-0900, 22 2100-2359, 23 24 0000-0900   2100-2359, 25 0000-0900, 29 2100-30 0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 2.2NM CENTERED ON 353623N1290438E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 2000FT AGL    CREATED: 14 APR 2026 08:37  SOURCE: RKRRYNYX"
Republic of Korea,107701026777770545,D867/2026,RKRR,2026-06-26T21:00:00Z,2026-06-28T09:00:00Z,35.6,129.08333333333334,3,QRDCA,D0867/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/020/3536N12905E003  A) RKRR B) 2606262100 C) 2606280900  D) 2100-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 2.2NM CENTERED ON 353623N1290438E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 2000FT AGL    CREATED: 14 APR 2026 08:38  SOURCE: RKRRYNYX
Republic of Korea,107701025972464177,D819/2026,RKRR,2026-04-10T01:00:00Z,2026-07-05T09:00:00Z,37.53333333333333,129.11666666666667,2,QRDCA,D0819/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/050/3732N12907E002  A) RKRR B) 2604100100 C) 2607050900  D) 0100-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1NM CENTERED ON 373226N1290712E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 4920FT AGL    CREATED: 10 APR 2026 00:31  SOURCE: RKRRYNYX
Republic of Korea,107701025905355313,D815/2026,RKRR,2026-05-15T20:00:00Z,2026-05-31T10:00:00Z,37.233333333333334,129.1,1,QRDCA,"D0815/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/016/3714N12906E001  A) RKRR B) 2605152000 C) 2605311000  D) 15 2000-2359, 16 0000-1000 2000-2359, 17 0000-1000, 22 2000-2359,   23 24 0000-1000 2000-2359, 25 0000-1000, 29 2000-2359, 30 0000-1000   2000-2359, 31 0000-1000  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 0.38NM CENTERED ON 371332N1290546E    RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 1600FT AMSL    CREATED: 09 APR 2026 09:35  SOURCE: RKRRYNYX"
Republic of Korea,107701025603365425,D797/2026,RKRR,2026-04-12T21:00:00Z,2026-05-31T12:00:00Z,36.36666666666667,127.18333333333334,1,QRDCA,D0797/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/005/3622N12711E001  A) RKRR B) 2604122100 C) 2605311200  D) 2100-1200  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 0.9NM CENTERED ON 362138N1271041E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 492FT AGL    CREATED: 09 APR 2026 05:09  SOURCE: RKRRYNYX
Republic of Korea,107701023757871665,D687/2026,RKRR,2026-04-02T01:40:00Z,2026-07-01T09:00:00Z,36.9,127.51666666666667,1,QRDCA,"D0687/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/009/3654N12731E001  A) RKRR B) 2604020140 C) 2607010900  D) APR 02 0140-0900, 03-30 0000-0900, MAY 01-31 0000-0900, JUN 01-30   0000-0900, JUL 01 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 0.08NM CENTERED ON 365401N1273126E  RMK : THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 820FT AGL    CREATED: 02 APR 2026 01:41  SOURCE: RKRRYNYX"
Republic of Korea,107701021006408241,D523/2026,RKRR,2026-03-26T15:00:00Z,2026-06-26T14:59:00Z,37.583333333333336,126.98333333333333,3,QRPCA,"D0523/26 NOTAMN    Q) RKRR/QRPCA/IV/NBO/W/000/999/3735N12659E003  A) RKRR B) 2603261500 C) 2606261459  E) TEMPO PROHIBITED AREA ACT AS FLW  A CIRCLE RADIUS 2NM CENTERED ON 373523N1265832E  RMK :   - EXC SKED CIV ACFT AND INFO ASSET FLT  - EMERG ACFT(FIRE FIGHTING, LIFEGUARD, ETC) OPERATION NEED     PRIOR PERMISSION FROM CAPITAL DEFENSE COMMAND (02-524-0315)  F) SFC G) UNL    CREATED: 11 MAR 2026 04:57  SOURCE: RKRRYNYX"
Republic of Korea,107701021107071537,D529/2026,RKRR,2026-06-28T04:00:00Z,2026-06-28T05:00:00Z,35.2,128.6,2,QRDCA,D0529/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/017/3512N12836E002  A) RKRR B) 2606280400 C) 2606280500  E) TEMPO DANGER AREA ACT AS FLW  AREA BOUNDED BY THE FOLLOWING  351206N1283548E-351154N1283559E-351203N1283611E-351212N1283600E-35120  6N1283548E  RMK : THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 1640FT AMSL  CREATED: 11 MAR 2026 06:27  SOURCE: RKRRYNYX
Republic of Korea,107701021643942449,D561/2026,RKRR,2026-03-23T01:00:00Z,2026-06-22T07:00:00Z,36.56666666666667,128.51666666666668,1,QRDCA,D0561/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/010/3634N12831E001  A) RKRR B) 2603230100 C) 2606220700  D) 0100-0700  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 0.43NM CENTERED ON 363403N1283053E    RMK   1. CTC POINT : 054-650-3189  2. THIS AREA IS ESTABLISHED FOR DRONE FLT  F) SFC G) 984FT AGL    CREATED: 19 MAR 2026 02:13  SOURCE: RKRRYNYX
Republic of Korea,107701023791426097,D689/2026,RKRR,2026-04-02T01:44:00Z,2026-06-30T09:00:00Z,37.31666666666667,127.91666666666667,1,QRDCA,"D0689/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/010/3719N12755E001  A) RKRR B) 2604020144 C) 2606300900  D) APR 02 0144-0900, 03-30 0000-0900, MAY 01-31 0000-0900, JUN 01-30   0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 0.1NM CENTERED ON 371848N1275517E  RMK : THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 984FT AGL    CREATED: 02 APR 2026 01:45  SOURCE: RKRRYNYX"
Republic of Korea,107701023153891889,D651/2026,RKRR,2026-03-26T00:00:00Z,2026-06-18T09:00:00Z,34.61666666666667,127.3,2,QRDCA,D0651/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/020/3437N12718E002  A) RKRR B) 2603260000 C) 2606180900  D) 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1.4NM CENTERED ON 343645N1271758E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 2000FT AGL    CREATED: 25 MAR 2026 04:38  SOURCE: RKRRYNYX
Republic of Korea,107701023120337457,D649/2026,RKRR,2026-03-26T00:00:00Z,2026-06-18T09:00:00Z,34.61666666666667,127.21666666666667,6,QRDCA,D0649/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/020/3437N12713E006  A) RKRR B) 2603260000 C) 2606180900  D) 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 5NM CENTERED ON 343655N1271231E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 2000FT AGL    CREATED: 25 MAR 2026 04:37  SOURCE: RKRRYNYX
Republic of Korea,107701020268210737,D479/2026,RKRR,2026-03-16T00:00:00Z,2026-06-14T08:00:00Z,37.15,127.31666666666666,2,QRDCA,D0479/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/010/3709N12719E002  A) RKRR B) 2603160000 C) 2606140800  D) 0000-0800  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1.1NM CENTERED ON 370912N1271848E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 990FT AGL  CREATED: 06 MAR 2026 02:23  SOURCE: RKRRYNYX
Republic of Korea,107701018691152433,D385/2026,RKRR,2026-02-28T21:00:00Z,2026-05-31T09:00:00Z,35.416666666666664,128.48333333333332,3,QRDCA,D0385/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/010/3525N12829E003  A) RKRR B) 2602282100 C) 2605310900  D) 2100-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 2.15NM CENTERED ON 352436N1282835E  RMK : THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 985FT AMSL  CREATED: 23 FEB 2026 12:24  SOURCE: RKRRYNYX
